Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
-----------------------------------------------
                0.00    0.00    2360/2360        armExecute() [6]
[358]    0.0    0.00    0.00    2360         arm1B0(unsigned int) [358]
-----------------------------------------------
                0.00    0.00    2360/2360        thumbExecute() [2]
[359]    0.0    0.00    0.00    2360         thumb45_1(unsigned int) [359]
-----------------------------------------------
                0.00    0.00    2209/2209        Gb_Apu::write_osc(int, int, int, int) [332]
[360]    0.0    0.00    0.00    2209         Gb_Env::write_register(int, int, int, int) [360]
-----------------------------------------------
                0.00    0.00    2101/2101        thumbExecute() [2]
[361]    0.0    0.00    0.00    2101         thumb1A_7(unsigned int) [361]
-----------------------------------------------
                0.00    0.00    2038/2038        thumbExecute() [2]
[362]    0.0    0.00    0.00    2038         thumb10_18(unsigned int) [362]
-----------------------------------------------
                0.00    0.00    1928/1928        thumbExecute() [2]
[363]    0.0    0.00    0.00    1928         thumb08_05(unsigned int) [363]
-----------------------------------------------
                0.00    0.00    1814/1814        armExecute() [6]
[364]    0.0    0.00    0.00    1814         arm089(unsigned int) [364]
-----------------------------------------------
                0.00    0.00    1814/1814        thumbExecute() [2]
[365]    0.0    0.00    0.00    1814         thumb40_3(unsigned int) [365]
-----------------------------------------------
                0.00    0.00    1417/1417        thumbExecute() [2]
[366]    0.0    0.00    0.00    1417         thumb08_19(unsigned int) [366]
-----------------------------------------------
                0.00    0.00    1248/1248        FindConfigFile(char const*) [374]
[367]    0.0    0.00    0.00    1248         FileExists(char const*) [367]
-----------------------------------------------
                0.00    0.00    1182/1182        thumbExecute() [2]
[368]    0.0    0.00    0.00    1182         thumb41_0(unsigned int) [368]
-----------------------------------------------
                0.00    0.00     738/738         thumbExecute() [2]
[369]    0.0    0.00    0.00     738         thumb3B(unsigned int) [369]
-----------------------------------------------
                0.00    0.00     532/532         thumbExecute() [2]
[370]    0.0    0.00    0.00     532         thumb00_07(unsigned int) [370]
-----------------------------------------------
                0.00    0.00     520/520         soundEvent(unsigned int, unsigned char) [37]
[371]    0.0    0.00    0.00     520         Gb_Apu::apply_stereo() [371]
-----------------------------------------------
                0.00    0.00     448/448         thumbExecute() [2]
[372]    0.0    0.00    0.00     448         thumb10_02(unsigned int) [372]
-----------------------------------------------
                0.00    0.00     392/392         thumbExecute() [2]
[373]    0.0    0.00    0.00     392         thumb00_06(unsigned int) [373]
-----------------------------------------------
                0.00    0.00       2/312         SaveConfigFile() [580]
                0.00    0.00     310/312         LoadConfigFile() [377]
[374]    0.0    0.00    0.00     312         FindConfigFile(char const*) [374]
                0.00    0.00    1248/1248        FileExists(char const*) [367]
-----------------------------------------------
                0.00    0.00     236/236         CPULoop(int) [1]
[375]    0.0    0.00    0.00     236         system10Frames(int) [375]
-----------------------------------------------
                0.00    0.00     192/192         armExecute() [6]
[376]    0.0    0.00    0.00     192         arm1A7(unsigned int) [376]
-----------------------------------------------
                                  15             LoadConfigFile() [377]
                0.00    0.00       1/155         ReadPrefString(char const*, char const*) [460]
                0.00    0.00       2/155         ReadPrefHex(char const*, int) [426]
                0.00    0.00      15/155         LoadConfig() [499]
                0.00    0.00      64/155         ReadPref(char const*, int) [381]
                0.00    0.00      73/155         ReadPrefHex(char const*) [392]
[377]    0.0    0.00    0.00     155+15      LoadConfigFile() [377]
                0.00    0.00     310/312         FindConfigFile(char const*) [374]
                0.00    0.00      15/91          iniparser_getstring [109]
                                  15             LoadConfigFile() [377]
-----------------------------------------------
                0.00    0.00     151/151         thumbExecute() [2]
[378]    0.0    0.00    0.00     151         thumb2F(unsigned int) [378]
-----------------------------------------------
                0.00    0.00      48/144         Gb_Apu::write_register(int, unsigned int, int) [36]
                0.00    0.00      96/144         Gb_Apu::reset(Gb_Apu::mode_t, bool) [423]
[379]    0.0    0.00    0.00     144         Gb_Wave::access(unsigned int) const [379]
-----------------------------------------------
                0.00    0.00      96/96          armExecute() [6]
[380]    0.0    0.00    0.00      96         arm1A2(unsigned int) [380]
-----------------------------------------------
                0.00    0.00      64/64          LoadConfig() [499]
[381]    0.0    0.00    0.00      64         ReadPref(char const*, int) [381]
                0.00    0.00      64/155         LoadConfigFile() [377]
                0.00    0.00      64/64          iniparser_getint [110]
-----------------------------------------------
                0.00    0.00       1/40          CPUReset() [99]
                0.00    0.00      39/40          CPULoop(int) [1]
[382]    0.0    0.00    0.00      40         systemGetClock() [382]
-----------------------------------------------
                0.00    0.00      39/39          CPULoop(int) [1]
[383]    0.0    0.00    0.00      39         systemShowSpeed(int) [383]
-----------------------------------------------
                0.00    0.00      32/32          Gb_Apu::reset_regs() [396]
[384]    0.0    0.00    0.00      32         Gb_Osc::reset() [384]
-----------------------------------------------
                0.00    0.00      31/31          thumbExecute() [2]
[385]    0.0    0.00    0.00      31         thumb08_0B(unsigned int) [385]
-----------------------------------------------
                0.00    0.00       1/25          soundEvent(unsigned int, unsigned char) [37]
                0.00    0.00       1/25          CPUWriteByte(unsigned int, unsigned char) [100]
                0.00    0.00       2/25          Gb_Apu::volume(double) [424]
                0.00    0.00       3/25          Gb_Apu::reset(Gb_Apu::mode_t, bool) [423]
                0.00    0.00       4/25          remake_stereo_buffer() [478]
                0.00    0.00       6/25          Gb_Apu::write_register(int, unsigned int, int) [36]
                0.00    0.00       8/25          Gb_Apu::reset_regs() [396]
[386]    0.0    0.00    0.00      25         Blip_Synth_::volume_unit(double) [386]
                0.00    0.00       2/5           Blip_Synth_::treble_eq(blip_eq_t const&) [402]
-----------------------------------------------
                0.00    0.00      24/24          Gb_Apu::write_register(int, unsigned int, int) [36]
[387]    0.0    0.00    0.00      24         Gb_Apu::silence_osc(Gb_Osc&) [387]
-----------------------------------------------
                0.00    0.00      23/23          thumbExecute() [2]
[388]    0.0    0.00    0.00      23         BIOS_CpuSet() [388]
                0.00    0.00    4701/24312       CPUReadHalfWord(unsigned int) [264]
-----------------------------------------------
                0.00    0.00      19/19          thumbExecute() [2]
[389]    0.0    0.00    0.00      19         thumb00_0B(unsigned int) [389]
-----------------------------------------------
                0.00    0.00       1/18          soundReset() [104]
                0.00    0.00       2/18          apply_muting() [477]
                0.00    0.00       2/18          CPUWriteByte(unsigned int, unsigned char) [100]
                0.00    0.00       2/18          CPUUpdateRegister(unsigned int, unsigned short) [103]
                0.00    0.00       2/18          CPUReset() [99]
                0.00    0.00       4/18          Gba_Pcm_Fifo::write_control(int) [410]
